pattern_id,leg,weight,fwd_return
lps_overnight_l21_h21,short,0.007819895344972414,0.024471981520306718
lps_overnight_l21_h21,short,0.007819895344972414,0.14993576210925452
lps_overnight_l21_h21,short,0.007819895344972414,0.07776234948782057
lps_overnight_l21_h21,short,0.007819895344972414,0.13479447192108296
lps_overnight_l21_h21,short,0.007819895344972414,0.1733408846384128
lps_overnight_l21_h21,short,0.007819895344972414,0.039449903850472756
lps_overnight_l21_h21,short,0.007819895344972414,0.10276490868686494
lps_overnight_l21_h21,short,0.009125349208468612,0.161783162107902
lps_overnight_l21_h21,short,0.00991783530787997,0.06772872717544587
lps_overnight_l21_h21,short,0.010153762684335323,0.035822547768979085
lps_overnight_l21_h21,short,0.010908777906556527,0.04609236273840911
lps_overnight_l21_h21,short,0.01123859527741258,0.017078831387729254
lps_overnight_l21_h21,short,0.012375132933512813,-0.01705048499096451
lps_overnight_l21_h21,short,0.012869083635870273,0.11457934193264063
lps_overnight_l21_h21,short,0.013075896208866913,-0.027170709299198736
lps_overnight_l21_h21,short,0.013193857142005577,0.10680277856583698
lps_overnight_l21_h21,short,0.014891586352948924,0.13303798816393853
lps_overnight_l21_h21,short,0.015170073963916205,0.10010445706508486
lps_overnight_l21_h21,short,0.015536789975103528,0.04542471331017284
lps_overnight_l21_h21,short,0.01593595108841876,0.07935446836798477
lps_overnight_l21_h21,short,0.016658202532415546,0.09755454878347236
lps_overnight_l21_h21,short,0.01779625500580531,-0.40094684939796943
lps_overnight_l21_h21,short,0.01835134307564473,0.052619940727397285
lps_overnight_l21_h21,short,0.0184669655633777,0.2454489673086866
lps_overnight_l21_h21,short,0.018990617944905978,0.05449368073261329
lps_overnight_l21_h21,short,0.019962139335884015,0.07444191650714349
lps_overnight_l21_h21,short,0.022831503810396586,0.07020729937514236
lps_overnight_l21_h21,short,0.023258015881559162,0.023323623621159806
lps_overnight_l21_h21,short,0.023765831337545392,0.09943179178076345
lps_overnight_l21_h21,short,0.025348012112268784,0.10316961834916438
lps_overnight_l21_h21,short,0.030507823045581597,0.0895673269786208
lps_overnight_l21_h21,short,0.03261805683952341,0.12999614278696026
lps_overnight_l21_h21,short,0.03296470565999441,0.05349852300187563
lps_overnight_l21_h21,short,0.03375742921024285,0.13744019256944506
lps_overnight_l21_h21,short,0.036441796825140226,0.08072146078193132
lps_overnight_l21_h21,short,0.03758731750990638,0.07722031865776247
lps_overnight_l21_h21,short,0.038545382162454685,0.0551139058586152
lps_overnight_l21_h21,short,0.041194790317355526,0.1589062895261486
lps_overnight_l21_h21,short,0.04359798245612057,0.15576913350593213
lps_overnight_l21_h21,short,0.045354555400316514,0.06404649432646758
lps_overnight_l21_h21,short,0.05622422075993119,0.1566518661898484
lps_overnight_l21_h21,short,0.057968016774261485,0.1812309951788087
lps_overnight_l21_h21,short,0.06521739130434782,-0.005751134833715921
lps_overnight_l21_h21,long,0.057584272225413215,0.09620549593945005
lps_overnight_l21_h21,long,0.057564764889185376,0.09405449522078801
lps_overnight_l21_h21,long,0.050542153936457494,-0.2318278011353161
lps_overnight_l21_h21,long,0.04967260935306378,0.07729634359619109
lps_overnight_l21_h21,long,0.04654121868321926,-0.18800762505596846
lps_overnight_l21_h21,long,0.04584536009498943,0.17652804735074423
lps_overnight_l21_h21,long,0.0386496830933129,-0.11504659006089135
lps_overnight_l21_h21,long,0.03760300961868493,0.0697812018710331
lps_overnight_l21_h21,long,0.031565646635956686,-0.0497250047184542
lps_overnight_l21_h21,long,0.03091533711921131,0.04849695057066117
lps_overnight_l21_h21,long,0.030832373613946855,-0.09873176800556127
lps_overnight_l21_h21,long,0.029631319060243553,-0.0995403034870439
lps_overnight_l21_h21,long,0.028520253163658787,0.018737917660039294
lps_overnight_l21_h21,long,0.026213159651911178,-0.21457483399097177
lps_overnight_l21_h21,long,0.024381246638740972,0.1773554830420776
lps_overnight_l21_h21,long,0.022843954404504797,0.22996904265186946
lps_overnight_l21_h21,long,0.022590330528810033,0.0038392018623940594
lps_overnight_l21_h21,long,0.022099027049790904,-0.06350314539974711
lps_overnight_l21_h21,long,0.022073410353992788,0.04785459663113434
lps_overnight_l21_h21,long,0.020522829281132277,-0.04443065647248756
lps_overnight_l21_h21,long,0.019263159592075828,0.011738285978683649
lps_overnight_l21_h21,long,0.019226608682540884,-0.07533240205156544
lps_overnight_l21_h21,long,0.01889015090262212,-0.10822161372651107
lps_overnight_l21_h21,long,0.018707156328212817,0.27547206231246246
lps_overnight_l21_h21,long,0.018476046813912857,0.022877429431093388
lps_overnight_l21_h21,long,0.01807760845176302,0.16294625401006457
lps_overnight_l21_h21,long,0.015309674934027908,-0.06136922389275756
lps_overnight_l21_h21,long,0.015053862413208866,0.02959754078571919
lps_overnight_l21_h21,long,0.013706983538407548,0.007203899454638174
lps_overnight_l21_h21,long,0.013674440126235851,-0.07441303080194828
lps_overnight_l21_h21,long,0.012830488660245006,-0.014705931553522289
lps_overnight_l21_h21,long,0.012379319779417447,0.057268767063552106
lps_overnight_l21_h21,long,0.011981302048395013,0.02647839300573729
lps_overnight_l21_h21,long,0.011799713935842018,0.034093056883195194
lps_overnight_l21_h21,long,0.010180910721528836,0.08527405479284855
lps_overnight_l21_h21,long,0.010014064817696672,-0.03057144213671259
lps_overnight_l21_h21,long,0.009494583741487426,-0.05607147063143503
lps_overnight_l21_h21,long,0.008484873648605526,0.0013192906065402354
lps_overnight_l21_h21,long,0.00594810090975858,-0.02129822513446933
lps_overnight_l21_h21,long,0.005758427222541322,0.07565915714203997
lps_overnight_l21_h21,long,0.005758427222541322,0.0711079773054164
lps_overnight_l21_h21,long,0.005758427222541322,-0.03663715751156815
lps_overnight_l21_h21,long,0.005758427222541322,0.04912722424463145
lps_overnight_l21_h21,long,0.005758427222541322,0.05229999021306675
